codigolocal;comuna;merchan;latitud;longitud
504204;TIERRA AMARILLA;fperez;-274671590;-702605657
504369;TIERRA AMARILLA;fperez;-274639498;-702645647
504593;TIERRA AMARILLA;fperez;-274663978;-702610268
575220;TIERRA AMARILLA;fperez;-278296799;-701065797
575434;TIERRA AMARILLA;fperez;-274814678;-702657360
694945;TIERRA AMARILLA;fperez;-274943456;-702646982
771758;TIERRA AMARILLA;fperez;-274790780;-702665830
798706;TIERRA AMARILLA;fperez;-278344347;-701030196
874717;TIERRA AMARILLA;fperez;-274748399;-702660184
923578;TIERRA AMARILLA;fperez;-275398529;-702711108
934849;TIERRA AMARILLA;fperez;-274653736;-702626637
