codigolocal;comuna;merchan;latitud;longitud
518631;COQUIMBO;dduran;-299.727.953;-713.228.611
516714;COQUIMBO;dduran;-299.697.061;-713.188.125
513888;COQUIMBO;dduran;-299.678.160;-713.188.326
2258934;COQUIMBO;dduran;-299.778.225;-713.303.578
2239090;COQUIMBO;dduran;-299.757.152;-713.258.770
2195303;ANDACOLLO;dduran;-299.732.536;-713.251.821
2190998;COQUIMBO;dduran;-299.782.974;-713.301.645
2157868;COQUIMBO;dduran;-299.724.223;-713.276.772
1926731;COQUIMBO;dduran;-299.737.479;-713.277.293
1658529;COQUIMBO;dduran;-299.752.920;-713.261.635
1644763;COQUIMBO;dduran;-299.757.152;-713.258.770
1389735;COQUIMBO;dduran;-299.708.403;-713.198.755
1387899;COQUIMBO;dduran;-299.757.445;-713.245.422
1382526;COQUIMBO;dduran;-299.692.099;-713.197.724
1336842;COQUIMBO;dduran;-299.681.500;-713.202.000
1316109;COQUIMBO;dduran;-299.802.400;-713.318.600
1309888;COQUIMBO;dduran;-299.685.765;-713.200.710
1304185;COQUIMBO;dduran;-299.757.966;-713.261.844
851015;COQUIMBO;dduran;-299.809.541;-713.341.018
836307;COQUIMBO;dduran;-299.828.447;-713.324.037
782739;COQUIMBO;dduran;-299.885.844;-713.323.573
781859;COQUIMBO;dduran;-299.813.679;-713.343.964
759973;COQUIMBO;dduran;-299.815.900;-713.343.500
725238;COQUIMBO;dduran;-299.856.613;-713.316.833
520389;COQUIMBO;dduran;-299.827.045;-713.308.855
519184;COQUIMBO;dduran;-299.831.854;-713.308.347
512694;COQUIMBO;dduran;-299.820.489;-713.343.485
511066;COQUIMBO;dduran;-299.869.936;-713.355.893
2366670;COQUIMBO;dduran;-299.859.050;-713.340.809
2320952;COQUIMBO;dduran;-299.836.862;-713.340.834
2237298;COQUIMBO;dduran;-299.810.201;-713.343.727
2231793;COQUIMBO;dduran;-299.876.429;-713.318.896
2225526;COQUIMBO;dduran;-299.827.389;-713.326.472
