codigolocal;comuna;merchan;latitud;longitud
799609;TUCAPEL;mcarvajal;-372429934;-719425845
813491;YUNGAY;mcarvajal;-371128704;-720097893
1303763;ANTUCO;mcarvajal;-373294375;-716383125
1382381;ANTUCO;mcarvajal;-373287184;-716712982
1989236;LOS ANGELES;mcarvajal;-373347058;-722585745
2298635;QUILLECO;mcarvajal;-374679498;-719782653
553293;ANTUCO;mcarvajal;-373287887;-716739864
554150;ANTUCO;mcarvajal;-373287626;-716545139
554416;QUILLECO;mcarvajal;-373934186;-720104161
555799;QUILLECO;mcarvajal;-374695550;-719783990
556548;LOS ANGELES;mcarvajal;-372788925;-722475338
