codigolocal;comuna;merchan;latitud;longitud
2301004;VICTORIA;cmoreno;-382354772;-723335470
2317664;TEMUCO;cmoreno;-387260699;-725578345
566853;VICTORIA;cmoreno;-382333568;-723350342
567260;VICTORIA;cmoreno;-382348814;-723500167
568400;VICTORIA;cmoreno;-382363217;-723293860
568961;VICTORIA;cmoreno;-382256806;-723271350
569045;VICTORIA;cmoreno;-382424826;-723252156
569641;VICTORIA;cmoreno;-382265299;-723272241
569889;VICTORIA;cmoreno;-382411580;-723179880
571090;VICTORIA;cmoreno;-382436860;-723274015
571172;VICTORIA;cmoreno;-382273820;-723347623
571433;TEMUCO;cmoreno;-387441326;-726165837
571530;VICTORIA;cmoreno;-382366314;-723340021
573940;VICTORIA;cmoreno;-382330649;-723342117
697320;VICTORIA;cmoreno;-382454046;-723209571
709265;VICTORIA;cmoreno;-382364936;-723347804
852549;VICTORIA;cmoreno;-382441529;-723297328
