CODIGO,NOMBRE,DIRECCION,DISTRITO,ZONA,FECHA VISITA,¿HAY COOLER CON NUEVA CENEFA?,CANTIDAD DE PUERTAS,HAY PRESENCIA DE RB EN ALGUNA DE LAS PUERTAS,FULL BANDEJA EJECUTADA,FOTO CCU,NUMERO DE FOTO
1746181,(ALMACEN) MARIA DEL CARMEN YAÑEZ ARCE,"LOS ROBLES 1060, PUENTE ALTO",LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a2f5935e885.56984494.webp,1
1746181,(ALMACEN) MARIA DEL CARMEN YAÑEZ ARCE,"LOS ROBLES 1060, PUENTE ALTO",LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a2f614b3833.64372880.webp,2
1746593,(ALMACEN) MARIA IGNACIA MARTINEZ GONZALEZ,AVENIDA VALLE CENTRAL VILLA AIRES DE LA CRUZ,RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a0896e00a26.52059227.webp,1
1746593,(ALMACEN) MARIA IGNACIA MARTINEZ GONZALEZ,AVENIDA VALLE CENTRAL VILLA AIRES DE LA CRUZ,RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a08a1303ba7.19784798.webp,2
1866017,MODESTA VIERA ZEGARRA,"ESCUELA AGRICOLA 2419, MACUL",PIRAMIDE,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a073e86e699.36998780.webp,1
1866017,MODESTA VIERA ZEGARRA,"ESCUELA AGRICOLA 2419, MACUL",PIRAMIDE,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a0740b7dcd7.06708478.webp,2
1866017,MODESTA VIERA ZEGARRA,"ESCUELA AGRICOLA 2419, MACUL",PIRAMIDE,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a07443bd0d2.93031268.webp,3
1916663,(ALMACEN) RUDY LOPEZ MORENO,"SAN ISIDRO 1901, SANTIAGO",MODELO,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a26a08da5f9.43559595.webp,1
1916663,(ALMACEN) RUDY LOPEZ MORENO,"SAN ISIDRO 1901, SANTIAGO",MODELO,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a26a269d940.79491836.webp,2
1920866,EL ARBOLITO 2 SPA,"PEDRO SARMIENTO 340, SAN JOAQUIN",PIRAMIDE,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6909ec36bbe560.54524952.webp,1
1920866,EL ARBOLITO 2 SPA,"PEDRO SARMIENTO 340, SAN JOAQUIN",PIRAMIDE,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6909ec3d746cb8.14343100.webp,2
1960789,KRONOS COMERCIALIZADORA SPA,"REPUBLICA DE CHILE / LA VICTORIA, RANCAGUA",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a0bbdc2e186.36667641.webp,1
1960789,KRONOS COMERCIALIZADORA SPA,"REPUBLICA DE CHILE / LA VICTORIA, RANCAGUA",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a0bc71f8289.74441875.webp,2
1963881,(ALMACEN) MENDEZ Y CARRASCO SPA,"CAMBERRA 5952, CONCHALI",VESPUCIO,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a23cc9052e5.96762145.webp,1
1963881,(ALMACEN) MENDEZ Y CARRASCO SPA,"CAMBERRA 5952, CONCHALI",VESPUCIO,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a23d7c41b92.98645749.webp,2
1963881,(ALMACEN) MENDEZ Y CARRASCO SPA,"CAMBERRA 5952, CONCHALI",VESPUCIO,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a23dfca1120.59626095.webp,3
1963881,(ALMACEN) MENDEZ Y CARRASCO SPA,"CAMBERRA 5952, CONCHALI",VESPUCIO,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a23eb6d91c4.44003208.webp,4
1966454,GABRIELA BETSABE INOSTROZA CUMILLAF,"CAMINO NIAGRA KM 3, PADRE LAS CASAS",TEMUCO/VALDIVIA,SUR,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a0dda2f3c40.22082039.webp,1
1966454,GABRIELA BETSABE INOSTROZA CUMILLAF,"CAMINO NIAGRA KM 3, PADRE LAS CASAS",TEMUCO/VALDIVIA,SUR,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a0df7890594.53618906.webp,2
2012733,(ALMACEN) CARMEN ARIAS,CAMINO LAS MARIPOSAS,CHILLAN/LOS ANGELES,CENTRO SUR,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a1b60702dc3.73920550.webp,1
2012733,(ALMACEN) CARMEN ARIAS,CAMINO LAS MARIPOSAS,CHILLAN/LOS ANGELES,CENTRO SUR,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a1b63b65f67.66609353.webp,2
2033632,MALCA E HIJAS SPA,"AV. MANUEL ANTONIO MATTA 524, SANTIAGO",MODELO,CENTRO,2025-11-04 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a2bfad0c9a9.21011944.webp,1
2043170,(ALMACEN) FABIOLA Y MANUEL FREDES LTDA,"CALLE SUBIDA BERBEDERO, CHINCOLCO 352 - PETOR",VIÑA DEL MAR,CENTRO COSTA,2025-11-04 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a3235443674.88729574.webp,1
2100423,(ALMACEN) HERLANDO RODRIGUEZ ZAVALETA,"COQUIMBO 1026, SANTIAGO",MODELO,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a3f1e793f01.52600443.webp,1
2100423,(ALMACEN) HERLANDO RODRIGUEZ ZAVALETA,"COQUIMBO 1026, SANTIAGO",MODELO,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a3f2173df79.18356100.webp,2
2120186,(ALMACEN) EL KAWIN SPA,CAMINO A TERMAS 345 lt,RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a495d9227e6.93557796.webp,1
2120186,(ALMACEN) EL KAWIN SPA,CAMINO A TERMAS 345 lt,RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a496c4878b0.61970914.webp,2
2120186,(ALMACEN) EL KAWIN SPA,CAMINO A TERMAS 345 lt,RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a49772fb050.62421950.webp,3
2268555,(ALMACEN) MARIA TERESA AGURTO ORTIZ,"BENITO JUÁREZ 4395, PEDRO AGUIRRE CERDA",PIRAMIDE,CENTRO,2025-11-04 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a03f204dd75.56295399.webp,1
2268555,(ALMACEN) MARIA TERESA AGURTO ORTIZ,"BENITO JUÁREZ 4395, PEDRO AGUIRRE CERDA",PIRAMIDE,CENTRO,2025-11-04 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a03fb0aa603.60723279.webp,2
2281967,(BOTILLERIA) MARLON DIEVI GUZMAN BEJARANO,AV.REPUBLICA DE CHILE 2410,RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a247ade9b11.24571883.webp,1
2281967,(BOTILLERIA) MARLON DIEVI GUZMAN BEJARANO,AV.REPUBLICA DE CHILE 2410,RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a248fc7d6c9.50388814.webp,2
2294214,EL MAURI MINIMERCADO SPA,"JULIO TRONCOSOSN ST 2, OLIVAR",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a443fa9b6f7.40175927.webp,1
2294214,EL MAURI MINIMERCADO SPA,"JULIO TRONCOSOSN ST 2, OLIVAR",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a444c64d237.95827824.webp,2
2294789,(ALMACEN) COMERCIAL CARLOS RIQUELME EIRL,CIRCUNVALACION PONIENTE 2177,RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6909f45015ede1.30666822.webp,1
2294789,(ALMACEN) COMERCIAL CARLOS RIQUELME EIRL,CIRCUNVALACION PONIENTE 2177,RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6909f458c624e5.01073332.webp,2
2294789,(ALMACEN) COMERCIAL CARLOS RIQUELME EIRL,CIRCUNVALACION PONIENTE 2177,RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6909f460b031b4.67750404.webp,3
2298954,(ALMACEN) JOCELYN VANESSA LARA CHACANA,PEDRO PRADO 960,LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a5199f1f670.06889766.webp,1
2298954,(ALMACEN) JOCELYN VANESSA LARA CHACANA,PEDRO PRADO 960,LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a519b688871.28310276.webp,2
2298954,(ALMACEN) JOCELYN VANESSA LARA CHACANA,PEDRO PRADO 960,LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a519d5b7016.96904626.webp,3
2325949,MINIMARKET OUTLET BUEN PAN SPA,"AVENIDA DIAGONAL DONIHUE2209, RANCAGUA",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6909f56a29d221.06472221.webp,1
2325949,MINIMARKET OUTLET BUEN PAN SPA,"AVENIDA DIAGONAL DONIHUE2209, RANCAGUA",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6909f574846892.30755428.webp,2
2340028,MINIMARKET LUSBY PISCOYA,"SAN FERNANDO 1434, CONCHALI",VESPUCIO,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a12dda47ea2.11243714.webp,1
2340028,MINIMARKET LUSBY PISCOYA,"SAN FERNANDO 1434, CONCHALI",VESPUCIO,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a130edf8441.03958700.webp,2
2345161,R.I SPA,"AVENIDA NELSON PEREIRA2637, RANCAGUA",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a03c944ffc5.57660817.webp,1
2345161,R.I SPA,"AVENIDA NELSON PEREIRA2637, RANCAGUA",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a03d28e9867.37637686.webp,2
2345161,R.I SPA,"AVENIDA NELSON PEREIRA2637, RANCAGUA",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a03df5a3ef4.56115268.webp,3
2347133,THE FAMILY LIMITADA,"POSTDAM952, HUALPEN",CONCEPCION,CENTRO SUR,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a230e3748f8.80113036.webp,1
2347133,THE FAMILY LIMITADA,"POSTDAM952, HUALPEN",CONCEPCION,CENTRO SUR,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a23171c6198.51408031.webp,2
2354417,(ALMACEN) ELVIRA DEL CARMEN REYES,"LOS CIPRESES 3542, PUENTE ALTO",LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a1fd9609866.23812940.webp,1
2354417,(ALMACEN) ELVIRA DEL CARMEN REYES,"LOS CIPRESES 3542, PUENTE ALTO",LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a1fdc0f7060.18965002.webp,2
2358053,COMERCIALIZADORA MAILIN SPA,"LOS HEROES 67, COINCO",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a3d1dce0311.65340917.webp,1
2358053,COMERCIALIZADORA MAILIN SPA,"LOS HEROES 67, COINCO",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a3d25cb1133.28226547.webp,2
2358053,COMERCIALIZADORA MAILIN SPA,"LOS HEROES 67, COINCO",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a3d30e3a821.47335289.webp,3
2370040,(ALMACEN) CRISTIAN ARAVENA VASQUEZ,SAN FERNANDO 1416,VESPUCIO,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a14c6a976d9.20604239.webp,1
2370040,(ALMACEN) CRISTIAN ARAVENA VASQUEZ,SAN FERNANDO 1416,VESPUCIO,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a14e075ddf2.27562956.webp,2
542932,FERNANDO INZUNZA,"AVDA.RECONQUISTA 3808, HUALPEN",CONCEPCION,CENTRO SUR,2025-11-04 00:00:00,SI,3,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a2a56684bc8.63598875.webp,1
591300,(ALMACEN) ISABEL DEL CARMEN CANDIA JARAM,"MANUEL RECABARREN 1441, TEMUCO",TEMUCO/VALDIVIA,SUR,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a1c143c94d3.74981447.webp,1
591300,(ALMACEN) ISABEL DEL CARMEN CANDIA JARAM,"MANUEL RECABARREN 1441, TEMUCO",TEMUCO/VALDIVIA,SUR,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a1c1a62e331.24038744.webp,2
595126,(ALMACEN) ELETICIA MUNOZ SANHUEZA,"YERBAS BUENAS 505, RANCAGUA",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a0f3170b919.04966247.webp,1
596355,FRESIA GONZALEZ DIAZ,"CALLE NUEVA UNO 288, COINCO",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a3f2cc315a7.81935238.webp,1
596355,FRESIA GONZALEZ DIAZ,"CALLE NUEVA UNO 288, COINCO",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a3f402135a10074227.webp,2
596355,FRESIA GONZALEZ DIAZ,"CALLE NUEVA UNO 288, COINCO",RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a3f4ad9bc89.34383939.webp,3
655636,(ALMACEN) BLANCA ALVAREZ SOZA,RAMON VENEGAS 2750,LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a433785a079.54858638.webp,1
655636,(ALMACEN) BLANCA ALVAREZ SOZA,RAMON VENEGAS 2750,LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a4337ac0255.10687804.webp,2
655868,(ALMACEN) JOSE YEVENES GONZALEZ,"LUIS MATTE LARRAIN 827, PUENTE ALTO",LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a2bd45c2932.84048164.webp,1
655868,(ALMACEN) JOSE YEVENES GONZALEZ,"LUIS MATTE LARRAIN 827, PUENTE ALTO",LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a2bd7107867.97323644.webp,2
661514,(ALMACEN) PEDRO LINCO REMOLCOI,"LUIS MATTE LARRAIN 2072, PUENTE ALTO",LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a18ec5e1c77.10866845.webp,1
661514,(ALMACEN) PEDRO LINCO REMOLCOI,"LUIS MATTE LARRAIN 2072, PUENTE ALTO",LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a18f2a10237.20848019.webp,2
667519,(ALMACEN) FERNANDO LOBOS BUSTOS,"PASAJE CANELA 2634, PUENTE ALTO",LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a1b3f9bbd20.59154901.webp,1
667519,(ALMACEN) FERNANDO LOBOS BUSTOS,"PASAJE CANELA 2634, PUENTE ALTO",LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a1b40c45ba3.13340119.webp,2
719098,(ALMACEN) CLAUDIA CARO,"CHEPICA 2090, MAIPU",MAIPU,CENTRO,2025-11-04 00:00:00,SI,1,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a1f64ceee85.66835043.webp,1
719098,(ALMACEN) CLAUDIA CARO,"CHEPICA 2090, MAIPU",MAIPU,CENTRO,2025-11-04 00:00:00,SI,1,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a1f68a5ca51.07955057.webp,2
744136,(ALMACEN) VICTOR RENE SALINAS VASQUEZ,"COQUIMBO 2429 LOC 11 2429, PUENTE ALTO",LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a3ab846bdf8.93476945.webp,1
744136,(ALMACEN) VICTOR RENE SALINAS VASQUEZ,"COQUIMBO 2429 LOC 11 2429, PUENTE ALTO",LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a3abb04c7d6.56441536.webp,2
744242,(ALMACEN) JOSE CONTRERAS LAGOS,PASAJE LA BALANZA 1768,LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,3,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a1cb1a52806.37797526.webp,1
770510,(ALMACEN) ALEXIS MINDER SALAS,PSJE. CHAITEN 2286,LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a44e646f594.87172040.webp,1
770510,(ALMACEN) ALEXIS MINDER SALAS,PSJE. CHAITEN 2286,LA FLORIDA,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a44e8198ed5.85651164.webp,2
778123,CARMEN RUESTA ASCOY,"MATURANA 1202, SANTIAGO",MODELO,CENTRO,2025-11-04 00:00:00,SI,3,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a49d6d70fc9.06940723.webp,1
860608,(ALMACEN) MANUEL GUEVARA ASCATE,"FROILAN ROA 5900, MACUL",PIRAMIDE,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a0457bb3824.72126647.webp,1
860608,(ALMACEN) MANUEL GUEVARA ASCATE,"FROILAN ROA 5900, MACUL",PIRAMIDE,CENTRO,2025-11-04 00:00:00,SI,4 +,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a045ddc20d5.66922526.webp,2
919523,(ALMACEN) CASTRO ESCOBAR GROUP LTDA.,LOS MANZANOS 80,RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,3,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a21fd86ed34.78536940.webp,1
919523,(ALMACEN) CASTRO ESCOBAR GROUP LTDA.,LOS MANZANOS 80,RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,3,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690a22069e8a09.11902180.webp,2
934478,(ALMACEN) ESTEBAN PIZARRO BRISSO,FLOR DE AZHAR 512,RANCAGUA,CENTRO,2025-11-04 00:00:00,SI,3,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6909f87c5d4d52.84483549.webp,1
2304958,(ALMACEN) MINIMARKET NANCY GUERRA,"AVENIDA LO CRUZAT 585, QUILICURA",VESPUCIO,CENTRO,2025-11-03 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_69091442535818.36920996.webp,1
2304958,(ALMACEN) MINIMARKET NANCY GUERRA,"AVENIDA LO CRUZAT 585, QUILICURA",VESPUCIO,CENTRO,2025-11-03 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6909145f4996c5.08687222.webp,2
2325480,(ALMACEN) COMERCIALIZADORA MOISÉS ANDRÉS AHUM,LAS TORRES PONIENTE 47,VESPUCIO,CENTRO,2025-11-03 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_69091c903b1a82.59954557.webp,1
740063,(ALMACEN) ALEX PARRAGUEZ,ANTUMALAL 533,VESPUCIO,CENTRO,2025-11-03 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6908fb920c9105.05333672.webp,1
740063,(ALMACEN) ALEX PARRAGUEZ,ANTUMALAL 533,VESPUCIO,CENTRO,2025-11-03 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6908fb9c71e215.17755984.webp,2
782085,(ALMACEN) JAIME URIBE MALVERDE,SALAR DE TALCOTE 10299,LA FLORIDA,CENTRO,2025-11-03 00:00:00,SI,3,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690911930cc1f7.03788786.webp,1
782085,(ALMACEN) JAIME URIBE MALVERDE,SALAR DE TALCOTE 10299,LA FLORIDA,CENTRO,2025-11-03 00:00:00,SI,3,SI,NO,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690911960eae26.82318192.webp,2
812275,LUIS FARIAS ZABALA,"HERNAN OLGUIN 0421, MAIPU",MAIPU,CENTRO,2025-11-03 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6908f6966ab1f2.05216913.webp,1
812275,LUIS FARIAS ZABALA,"HERNAN OLGUIN 0421, MAIPU",MAIPU,CENTRO,2025-11-03 00:00:00,SI,2,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6908f69bcd7c43.22501015.webp,2
1749888,ABARROTES EDUARDO IVAN HERNANDEZ ESPINOZA,"OBISPO AGUILERA 0907, COLINA",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_6902360cb31b66.20883509.webp,1
1749888,ABARROTES EDUARDO IVAN HERNANDEZ ESPINOZA,"OBISPO AGUILERA 0907, COLINA",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,NO,,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_69023624bbae15.03016133.webp,2
1899637,(ALMACEN) HECTOR GALVEZ DUQUE,"UNO SUR, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690251f93241d2.42312586.webp,1
1899637,(ALMACEN) HECTOR GALVEZ DUQUE,"UNO SUR, TILTIL",VESPUCIO,CENTRO,2025-10-29 00:00:00,SI,4 +,SI,SI,https://visibility.cl/visibility2/app/uploads/uploads_fotos_pregunta/q7_690252143d34c1.02693991.webp,2
